Order_ID,Customer_ID,Customer_Type,Product,Category,Quantity,Discount,Total_Price,Region,Order_Date,Cluster,PCA1,PCA2
997,1463,1,43,3,14.0,0.0,30.94,10,602,1,-1.1995097926777478,-0.26194650229933136
997,1463,1,25,2,11.0,0.0,19.25,10,602,1,-1.9995711433601193,0.2641218851733768
997,1463,1,34,3,13.0,0.0,41.73,10,602,1,-0.8583042035572777,-0.2522733477176311
998,891,1,45,3,11.0,0.0,6.27,3,150,1,-0.6611970208401223,-0.05516616500047561
999,144,1,24,2,14.0,0.0,17.36,13,420,2,1.276661572741285,0.8880951249646231
999,144,1,10,2,13.0,0.0,15.99,13,420,0,1.4996052248691571,-0.8781558301401245
1001,292,1,20,0,13.0,0.0,5.98,1,273,0,0.3039315854707931,-0.7476997313834095
1001,292,1,38,2,13.0,0.0,15.6,1,273,0,0.6048220162026336,-1.4414066042678788
1002,1520,1,40,1,4.0,0.0,12.48,14,775,0,0.19852579739427853,0.8045566532339259
1002,1520,1,42,3,1.0,0.0,2.3100000000000005,14,775,1,-1.378668589513185,0.2219595699427714
1002,1520,1,13,1,3.0,0.0,12.66,14,775,2,1.4560449863568694,-0.2586511995748727
1002,1520,1,5,2,5.0,0.0,8.75,14,775,2,1.3265124660211414,0.27488114916693956
1003,54,1,15,1,14.0,0.0,25.2,4,19,2,1.7986484987590212,-0.2475801217114904
1003,54,1,4,0,2.0,0.0,1.92,4,19,2,1.2449836821232938,1.519482103424172
1003,54,1,28,2,6.0,0.0,19.26,4,19,1,-1.154888556053999,0.11420716886318763
1003,54,1,3,0,5.0,0.0,11.9,4,19,1,-1.975806447571526,0.28788658096197006
1004,1502,1,36,2,4.0,0.0,5.84,12,471,1,-0.4674723379370983,-0.19297391663622138
1004,1502,1,24,2,14.0,0.0,16.24,12,471,2,1.6667944767206235,0.9466955944051918
1004,1502,1,21,1,6.0,0.0,11.94,12,471,2,1.6667944767206235,0.9466955944051918
1004,1502,1,28,2,7.0,0.0,11.06,12,471,1,-0.8185756984194156,0.1189875919590011
1006,1251,1,7,1,12.0,0.0,12.48,5,24,1,-1.826927618072398,0.4367654104610982
1006,1251,1,21,1,2.0,0.0,4.539999999999999,5,24,1,-1.083007815437452,0.5176203440185047
1008,1267,1,12,3,4.0,0.0,8.84,13,364,1,-1.2807016514053746,-0.011605926488188131
1008,1267,1,30,2,12.0,0.0,23.04,13,364,2,1.9921485648818984,0.2774523789501567
1009,80,1,44,3,8.0,0.0,12.72,15,166,0,0.011765619599264952,-1.0398656972549378
1009,80,1,15,1,3.0,0.0,5.4,15,166,1,-1.3702810498230933,0.2303471096328632
1009,80,1,38,2,7.0,0.0,34.16,15,166,1,-1.423289826136934,-0.15419410121974741
1009,80,1,6,2,10.0,0.0,22.7,15,166,1,-1.7436388744222484,0.18852171957247796
1009,80,1,24,2,9.0,0.0,12.69,15,166,2,3.139256925892014,1.0930283054215033
1010,596,1,45,3,1.0,0.0,1.2299999999999986,13,15,1,-0.923419944545562,0.014143345832854575
1010,596,1,13,1,5.0,0.0,16.55,13,15,2,1.3651799730475427,-0.3495162128841995
1012,1443,1,13,1,8.0,0.0,17.52,3,165,0,0.5344766185582418,-0.18562226375719082
1012,1443,1,44,3,5.0,0.0,12.25,3,165,1,-1.0092799179789287,-0.403249062139282
1012,1443,1,45,3,3.0,0.0,5.64,3,165,0,1.4365863688033955,-0.6096422516671163
1012,1443,1,23,2,9.0,0.0,28.08,3,165,1,-2.0275296089937584,0.23616341953973777
1014,977,1,13,1,1.0,0.0,1.2299999999999986,12,416,0,0.8498206269675956,-0.20181068988660664
1014,977,1,40,1,6.0,0.0,20.76,12,416,2,2.9462312046298313,1.2315350186980902
1016,632,1,32,2,7.0,0.0,4.41,5,290,1,-0.28795150463104097,0.318079351208606
1016,632,1,15,1,12.0,0.0,20.28,5,290,0,0.389679250514086,0.00111280273742336
1016,632,1,21,1,9.0,0.0,15.66,5,290,1,-1.8444016590934222,0.41929136944007384
1017,406,1,36,2,2.0,0.0,6.24,7,350,1,-1.2247847201380966,0.04431100477909003
1017,406,1,13,1,5.0,0.0,6.9,7,350,0,0.2890287742329854,-0.09953767354367728
1017,406,1,12,3,3.0,0.0,2.580000000000002,7,350,0,-0.08841051182114187,-0.4769769595978048
1020,85,1,36,2,3.0,0.0,4.140000000000001,12,620,0,0.8198775848015074,-0.563286166591465
1020,85,1,0,3,3.0,0.0,4.83,12,620,0,0.5850264734789393,-0.7981372779140332
1021,1375,1,29,1,10.0,0.0,9.6,7,428,2,2.4151326659807624,0.3689040455102512
1021,1375,1,21,1,9.0,0.0,15.21,7,428,2,1.6667944767206235,0.9466955944051918
1022,751,1,37,3,4.0,0.0,7.959999999999999,1,840,0,0.3656648266449463,-1.3490313592867964
1022,751,1,46,0,11.0,0.0,17.49,1,840,1,-1.2695182651519192,-0.0004225402347325467
1022,751,1,3,0,10.0,0.0,33.3,1,840,0,0.14434371457890327,-0.2442227331977595
1022,751,1,13,1,4.0,0.0,16.76,1,840,0,1.1721542517853594,-0.2110094996076127
1022,751,1,34,3,8.0,0.0,7.12,1,840,1,-1.7757911099009331,0.15636948409379312
1023,88,1,0,3,11.0,0.0,25.08,10,54,0,0.3039315854707931,-0.7476997313834095
1024,918,1,42,3,3.0,0.0,4.59,12,497,1,-1.9527407134237738,0.31095231510972227
1027,804,1,15,1,15.0,0.0,31.8,12,475,1,-0.776637999968957,0.16092529040945966
1027,804,1,32,2,3.0,0.0,5.58,12,475,2,1.3342010440703922,0.2825697272161902
1027,804,1,17,0,12.0,0.0,6.72,12,475,1,-1.6318050118876921,0.30035558210703417
1027,804,1,34,3,12.0,0.0,10.68,12,475,1,-1.3226393498558333,-0.053543624938646776
1029,1094,1,10,2,3.0,0.0,9.33,5,541,0,1.0017199198102347,-0.7129762661215074
1029,1094,1,32,2,11.0,0.0,6.16,5,541,1,-1.5856735435921878,0.3464870504025387
1029,1094,1,13,1,5.0,0.0,9.0,5,541,0,0.008632847865680228,-0.0484011653722126
1029,1094,1,0,3,14.0,0.0,13.44,5,541,1,-2.001668028282642,0.26202500025085396
1029,1094,1,22,0,11.0,0.0,9.79,5,541,1,-1.7647200320375511,0.498972996495945
1031,945,1,25,2,8.0,0.0,7.68,5,32,1,-1.7729952633375694,0.159165330657157
1032,1265,1,45,3,2.0,0.0,2.1400000000000006,4,735,1,-1.9667199462405933,0.2969730822929028
1033,806,1,1,0,14.0,0.0,7.42,12,760,0,1.2213061834243746,-0.8249224370461373
1033,806,1,25,2,15.0,0.0,14.85,12,760,0,0.11509963405365599,-0.6049992482617769
1034,103,1,15,1,15.0,0.0,22.95,11,114,0,0.3582259766762421,-0.030340471100420544
1034,103,1,44,3,7.0,0.0,21.14,11,114,0,0.8286020496618199,-1.5491590053474624
1034,103,1,3,0,7.0,0.0,8.329999999999998,11,114,1,-0.4234377545641167,-0.14893933326323977
1034,103,1,24,2,11.0,0.0,24.86,11,114,0,0.06851893219785697,0.6745497880375042
1034,103,1,4,0,3.0,0.0,9.93,11,114,1,-0.7433124579887372,0.8573157014672195
1035,1459,1,1,0,15.0,0.0,21.15,14,787,1,-1.2471514926450078,0.021944232272178777
1038,1088,1,40,1,4.0,0.0,5.52,0,536,1,-1.0389732320644705,0.5616549273914863
1042,871,1,13,1,6.0,0.0,5.94,6,541,1,-1.3933467839708453,0.207281375485111
1043,1506,1,11,2,1.0,0.0,0.5800000000000018,8,702,1,-0.6648041374344008,0.2727591529440159
1043,1506,1,29,1,12.0,0.0,22.32,8,702,0,0.12454817185520865,0.3990465931560859
1043,1506,1,36,2,8.0,0.0,7.92,8,702,1,-1.9800002174165718,0.2836928111169241
1045,32,1,29,1,14.0,0.0,6.58,5,430,0,0.09029905145400093,0.3647974727548781
1048,742,1,20,0,1.0,0.0,0.6400000000000006,7,366,1,-1.7688014934925236,0.16335910050220276
1048,742,1,7,1,3.0,0.0,2.969999999999999,7,366,2,1.08223792819742,1.0252039149595278
1053,959,1,19,0,2.0,0.0,3.84,2,592,0,0.8421320489183449,-0.20949926793585735
1053,959,1,0,3,13.0,0.0,13.26,2,592,1,-1.7646077236474775,0.16755287034724872
1053,959,1,44,3,6.0,0.0,10.5,2,592,0,-0.5840866235674677,-0.6411206368053608
1053,959,1,7,1,15.0,0.0,18.0,2,592,1,-0.9676791446986908,0.6329490147572658
1055,177,1,5,2,3.0,0.0,1.709999999999999,12,226,1,-0.6613093292301959,0.2762539611482209
1055,177,1,1,0,4.0,0.0,12.92,12,226,0,0.4269488342588049,-0.6246824825953975
1056,558,1,10,2,10.0,0.0,5.5,3,661,0,1.5415429233196156,-0.8362181316896662
1056,558,1,13,1,4.0,0.0,11.72,3,661,2,1.4560449863568694,-0.2586511995748727
1056,558,1,25,2,15.0,0.0,23.85,3,661,1,-0.589790625084269,-0.31529220378339234
1056,558,1,15,1,13.0,0.0,7.67,3,661,2,1.6105155089827252,-0.10418067694901668
1057,1469,1,9,3,1.0,0.0,3.33,1,547,0,0.8114900451114156,-0.5716737062815569
1057,1469,1,42,3,2.0,0.0,1.7799999999999994,1,547,1,-0.5437714651788382,0.06225939066080862
1059,1274,1,7,1,3.0,0.0,1.6500000000000004,8,542,1,-1.8199380016639883,0.4437550268695079
1059,1274,1,15,1,8.0,0.0,23.44,8,542,0,0.09809993789332527,0.04106592465543251
1059,1274,1,34,3,9.0,0.0,4.77,8,542,0,1.1850724864907176,-1.1926885685185644
1060,462,1,13,1,8.0,0.0,18.72,1,548,2,1.410612479702206,-0.30408370622953607
1060,462,1,9,3,9.0,0.0,4.41,1,548,1,-1.7268637950420649,0.2052967989526614
1060,462,1,32,2,15.0,0.0,30.6,1,548,2,1.9830620635509657,0.2683658776192241
1060,462,1,11,2,6.0,0.0,14.7,1,548,1,-1.9254812094309757,0.3382118191025204
1060,462,1,30,2,3.0,0.0,1.7699999999999996,1,548,2,1.0167601507385156,0.2966612684230832
1061,1179,1,20,0,10.0,0.0,16.3,13,575,0,-0.35482720537162743,-0.4118612186095205
1061,1179,1,42,3,15.0,0.0,18.9,13,575,2,1.4742179890187348,-0.24047819691300715
1061,1179,1,44,3,3.0,0.0,13.05,13,575,1,-1.4093105933201144,-0.14021486840292782
1062,516,1,25,2,9.0,0.0,10.62,11,839,0,0.5850264734789393,-0.7981372779140332
1065,1096,1,7,1,15.0,0.0,31.95,2,825,2,1.9883168315074728,1.2682179491920413
1065,1096,1,21,1,3.0,0.0,6.66,2,825,2,2.9280582019679655,1.2133620160362246
1067,147,1,38,2,3.0,0.0,9.33,12,101,1,-2.0317233788388043,0.23196964969469183
1067,147,1,27,1,12.0,0.0,20.52,12,101,1,-1.1228486289653876,0.4777795304905689
1068,1529,1,15,1,12.0,0.0,23.76,5,782,0,0.7231962615853055,0.003097379269872968
1069,545,1,9,3,6.0,0.0,21.36,6,212,0,1.2898044242267903,-0.7564241962437216
1069,545,1,34,3,10.0,0.0,32.1,6,212,0,0.9277422942711646,-1.1184863261993476
1069,545,1,5,2,15.0,0.0,8.4,6,212,2,2.485141138454934,0.10738008344565252
1069,545,1,25,2,9.0,0.0,21.42,6,212,0,0.534701235338389,-0.8484625160545837
1070,931,1,37,3,12.0,0.0,17.04,13,199,0,-0.2553500355920616,-0.9754489179074947
1070,931,1,13,1,11.0,0.0,6.71,13,199,0,1.088278854884442,-0.29488489650853017
1070,931,1,5,2,11.0,0.0,36.63,13,199,0,0.9119159046123692,0.1918170222969367
1070,931,1,8,0,12.0,0.0,5.52,13,199,0,1.0651008123466164,0.013469495492414314
1070,931,1,7,1,3.0,0.0,4.83,13,199,1,-0.6041067830713095,0.6649889418458774
1071,319,1,34,3,4.0,0.0,3.4399999999999995,5,324,0,0.5011510765780222,-0.8820126748149505
1071,319,1,38,2,4.0,0.0,8.76,5,324,1,-1.4176981330102063,-0.14860240809301972
1071,319,1,44,3,6.0,0.0,9.96,5,324,0,0.02714277569776639,-1.0244885411564364
1071,319,1,6,2,5.0,0.0,11.4,5,324,1,-1.5128692245546522,0.08775893490130407
1073,518,1,9,3,10.0,0.0,16.4,9,117,1,-1.9827960639799358,0.2808969645535602
1073,518,1,36,2,9.0,0.0,28.89,9,117,0,-0.23740164971034342,-0.2944356629482364
1073,518,1,29,1,2.0,0.0,1.1000000000000014,9,117,2,1.037728999963745,0.3176301176483126
1075,418,1,7,1,14.0,0.0,17.36,13,311,1,-0.5761483174376704,0.6929474074795166
1075,418,1,11,2,13.0,0.0,12.48,13,311,2,1.7831590342704462,0.06846284833870439
1075,418,1,23,2,4.0,0.0,8.2,13,311,1,-1.8177288083513918,0.11443178564333449
1075,418,1,28,2,5.0,0.0,9.3,13,311,2,1.5833683133800005,-0.4628603070905111
1078,1161,1,23,2,10.0,0.0,10.2,13,442,1,-0.7757144215479689,-0.5012160002470921
1078,1161,1,25,2,2.0,0.0,2.4000000000000004,13,442,0,1.2584634587790202,-1.1192975962302616
1079,1330,1,13,1,12.0,0.0,19.08,12,203,0,-0.019325617767958728,-0.07635963100585157
1080,850,1,28,2,7.0,0.0,30.24,15,67,0,0.4645804544741442,-0.25551842784128853
1080,850,1,9,3,12.0,0.0,7.4399999999999995,15,67,0,0.031111928762665147,-0.3574545190139977
1080,850,1,40,1,10.0,0.0,22.7,15,67,0,0.11465040049336145,0.7206812563330087
1081,905,1,23,2,6.0,0.0,13.14,11,61,0,0.04251993179626791,-1.0091113850579347
1082,1384,1,1,0,6.0,0.0,3.539999999999999,6,717,1,-1.2471514926450078,0.021944232272178777
1082,1384,1,22,0,1.0,0.0,2.3499999999999996,6,717,2,2.075574728222521,1.6870082804458595
1086,257,1,10,2,10.0,0.0,9.1,14,784,0,0.28285042785549036,-0.4372484544599425
1087,1527,1,46,0,11.0,0.0,37.73,10,847,0,-0.3045019672310771,-0.3615359804689701
1087,1527,1,43,3,10.0,0.0,36.7,10,847,0,-0.16448502228273454,-0.8845839045981676
1087,1527,1,45,3,14.0,0.0,12.74,10,847,1,-0.895461478911923,0.04210181146649362
1088,1523,1,9,3,10.0,0.0,11.6,5,226,0,1.0380659251339655,-0.6766302607977767
1089,842,1,20,0,13.0,0.0,20.15,3,370,1,-1.5359349587024047,0.0646932007535517
1089,842,1,31,0,9.0,0.0,30.87,3,370,2,0.975883450399518,1.2503818717003958
1092,66,1,25,2,3.0,0.0,5.07,10,753,1,-1.529644303934836,0.07098385552112045
1092,66,1,17,0,6.0,0.0,20.58,10,753,0,0.509201691097893,0.12063524332123045
1092,66,1,5,2,11.0,0.0,10.01,10,753,2,2.621438658418924,0.24367760340964315
1092,66,1,8,0,5.0,0.0,8.45,10,753,2,1.6334689347404037,0.25030518334743185
1094,1490,1,31,0,7.0,0.0,4.059999999999999,13,721,2,0.5717713136033603,1.1778021694430079
1094,1490,1,29,1,14.0,0.0,13.86,13,721,2,1.4725954489569055,0.42096413210270367
1094,1490,1,44,3,8.0,0.0,19.6,13,721,1,-2.028228570634599,0.2354644578988969
1094,1490,1,24,2,15.0,0.0,18.15,13,721,1,-0.6460444815217681,0.6230512433954188
1097,1531,1,21,1,7.0,0.0,15.96,7,652,0,0.14820055925372835,0.7542314150933757
1098,875,1,22,0,14.0,0.0,15.12,2,491,2,1.9937962162441265,1.605229768467465
1098,875,1,25,2,2.0,0.0,8.64,2,491,1,-2.001668028282642,0.26202500025085396
1099,264,1,30,2,4.0,0.0,13.72,1,749,1,-1.2444679544717174,0.356160204984239
1099,264,1,9,3,8.0,0.0,8.64,1,749,0,1.1107579357814272,-0.603938250150315
1099,264,1,21,1,10.0,0.0,11.2,1,749,1,-1.4402895222972645,0.4918710716974619
1101,1043,1,23,2,2.0,0.0,10.06,15,237,0,-0.37148997636173736,-0.7600564241384005
1101,1043,1,21,1,7.0,0.0,10.43,15,237,0,0.4523611814096267,0.7268596027105042
1101,1043,1,31,0,12.0,0.0,14.76,15,237,2,2.2679014878438633,1.547802605528432
1103,1450,1,21,1,1.0,0.0,1.4600000000000009,5,733,1,-1.0431670019095163,0.5574611575464404
1103,1450,1,46,0,7.0,0.0,4.129999999999999,5,733,0,0.41926025620955426,-0.6323710606446482
1104,72,1,12,3,3.0,0.0,7.05,11,309,1,-1.7576181072390678,0.1745424867556585
1104,72,1,22,0,5.0,0.0,5.4,11,309,1,-1.7647200320375511,0.498972996495945
1105,1223,1,12,3,8.0,0.0,9.6,0,791,1,-1.272314111715283,-0.003218386798096404
1105,1223,1,27,1,8.0,0.0,15.36,0,791,0,0.06432516235281119,0.6703560181924584
1105,1223,1,42,3,1.0,0.0,0.9899999999999984,0,791,2,1.4742179890187348,-0.24047819691300715
1106,408,1,3,0,11.0,0.0,21.89,12,293,0,1.1652769437670232,-0.549419242164719
1106,408,1,43,3,2.0,0.0,1.1799999999999997,12,293,0,0.6537493310615019,-1.3924792894090106
1106,408,1,20,0,12.0,0.0,6.96,12,293,1,-0.8373353543320484,-0.23130449849240173
1106,408,1,44,3,5.0,0.0,5.050000000000001,12,293,0,0.23274980649508717,-1.1504139448978856
1108,1276,1,7,1,8.0,0.0,4.960000000000001,15,283,2,2.3260276124237373,1.2743962955695365
1108,1276,1,28,2,1.0,0.0,1.5099999999999998,15,283,0,-0.052875776528325626,-0.10990978976621849
1108,1276,1,45,3,8.0,0.0,25.68,15,283,0,0.15063436934647206,-0.2379320784301907
1108,1276,1,15,1,3.0,0.0,3.539999999999999,15,283,2,2.1391551262386503,-0.238605928770631
1108,1276,1,11,2,9.0,0.0,12.78,15,283,0,0.23789226606152045,0.18085825282362777
1109,343,1,43,3,6.0,0.0,13.86,10,443,1,-1.392535513939931,-0.12343978902274437
1109,343,1,31,0,1.0,0.0,0.9299999999999997,10,443,1,-1.7759034182910067,0.4877896102424895
1109,343,1,29,1,7.0,0.0,15.96,10,443,2,1.4187754026121504,0.36714408575794855
1110,1291,1,38,2,6.0,0.0,14.28,4,503,0,0.42018383463054254,-1.2945123513012002
1111,526,1,43,3,4.0,0.0,9.36,14,143,0,0.6928911829485966,-1.3533374375219158
1111,526,1,25,2,11.0,0.0,15.51,14,143,0,0.7654708852059848,-0.9492253007257577
1111,526,1,42,3,3.0,0.0,4.26,14,143,1,-1.6779364801831964,0.2542241138115298
1111,526,1,38,2,9.0,0.0,5.76,14,143,0,0.6048220162026336,-1.4414066042678788
1112,337,1,45,3,8.0,0.0,3.6799999999999997,15,377,0,0.6806719098840793,-0.3709594069701231
1112,337,1,25,2,13.0,0.0,26.65,15,377,1,-0.8373353543320484,-0.23130449849240173
1113,713,1,20,0,12.0,0.0,41.16,9,555,1,-1.7688014934925236,0.16335910050220276
1115,965,1,29,1,2.0,0.0,2.4800000000000004,2,53,2,1.364955356267395,0.3133240394131933
1115,965,1,1,0,12.0,0.0,14.28,2,53,1,-1.9925815269517095,0.2711115015817866
1115,965,1,20,0,1.0,0.0,2.0500000000000007,2,53,0,0.7654708852059848,-0.9492253007257577
1115,965,1,42,3,6.0,0.0,6.72,2,53,0,1.1050539342646257,-0.27810981712834654
1116,457,1,40,1,2.0,0.0,6.04,3,517,2,0.5551085426132502,0.8296069639141277
1117,8,1,7,1,7.0,0.0,8.26,10,318,1,-0.9907448788464429,0.6098832806095137
1117,8,1,45,3,7.0,0.0,6.37,10,318,0,1.47572822069049,-0.5705003997800216
1117,8,1,46,0,1.0,0.0,1.1000000000000014,10,318,0,1.3528232802925522,-1.0249377747167299
1119,324,1,5,2,14.0,0.0,29.68,0,76,1,-1.919889516304248,0.3438035122292481
1119,324,1,15,1,13.0,0.0,13.91,0,76,1,-1.6583655542396492,0.27379503975507713
1119,324,1,45,3,3.0,0.0,2.969999999999999,0,76,1,-1.7100887156618816,0.22207187833284486
1119,324,1,44,3,14.0,0.0,20.44,0,76,1,-1.8261163480414835,0.10604424595324276
1121,1187,1,44,3,5.0,0.0,8.45,5,18,0,0.8286020496618199,-1.5491590053474624
1123,818,1,3,0,15.0,0.0,16.35,6,29,1,-1.4583502165690563,0.14227794288690016
1123,818,1,34,3,10.0,0.0,10.1,6,29,0,1.153619212652874,-1.2241418423564083
1123,818,1,22,0,13.0,0.0,40.56,6,29,0,0.0691055854486245,1.0066688758270417
1123,818,1,37,3,11.0,0.0,21.34,6,29,1,-1.640779204828551,-0.04015104537259483
1124,1154,1,27,1,3.0,0.0,1.709999999999999,2,845,2,0.8306117374946684,0.7735777242567762
1124,1154,1,11,2,9.0,0.0,32.04,2,845,0,0.5909802030762871,0.2024137552996246
1124,1154,1,45,3,11.0,0.0,15.51,2,845,0,0.1757969884167473,-0.21276945935991545
1126,1337,1,3,0,3.0,0.0,4.98,7,174,0,1.2470554557454174,-0.4676407301863246
1126,1337,1,0,3,10.0,0.0,22.8,7,174,1,-1.5422256134699734,0.058402545985982775
1127,883,1,7,1,15.0,0.0,8.25,10,682,1,-0.9676791446986908,0.6329490147572658
1127,883,1,27,1,8.0,0.0,24.96,10,682,0,0.06432516235281119,0.6703560181924584
1128,14,1,42,3,2.0,0.0,1.1600000000000001,2,50,1,-1.6779364801831964,0.2542241138115298
1128,14,1,43,3,9.0,0.0,29.79,2,50,0,-0.3903619406644437,-0.7789283884411068
1128,14,1,11,2,13.0,0.0,20.15,2,50,1,-1.6248153954792823,0.30734519851544406
1128,14,1,38,2,7.0,0.0,9.17,2,50,1,-0.8148562734350635,-0.5403578521341867
1132,571,1,36,2,6.0,0.0,5.16,9,262,1,-1.2359681063915522,0.03312761852563437
1132,571,1,21,1,11.0,0.0,36.63,9,262,1,-1.8506923138609912,0.41300071467250493
1133,1006,1,11,2,15.0,0.0,24.9,12,806,2,1.5328184584593032,0.14965470706633127
1134,650,1,24,2,11.0,0.0,13.86,6,745,2,2.1338131611924687,1.0821818443382676
1134,650,1,29,1,15.0,0.0,7.05,6,745,2,0.7985718104060573,0.4100053626293949
1134,650,1,5,2,4.0,0.0,5.68,6,745,1,-0.6158768225755323,0.3216864678028844
1134,650,1,22,0,12.0,0.0,27.72,6,745,2,2.075574728222521,1.6870082804458595
1135,194,1,30,2,11.0,0.0,17.71,9,395,2,1.0167601507385156,0.2966612684230832
1136,679,1,45,3,7.0,0.0,8.4,7,717,0,0.1757969884167473,-0.21276945935991545
1136,679,1,23,2,1.0,0.0,3.67,7,717,0,-0.5561281579338286,-0.6131621711717219
1136,679,1,29,1,12.0,0.0,20.28,7,717,2,2.8206427260586024,0.44288167104932147
1137,87,1,3,0,12.0,0.0,25.439999999999998,4,702,1,-0.5899029334743426,0.01612792236530412
1137,87,1,24,2,1.0,0.0,2.4499999999999993,4,702,2,1.3395681204169727,0.9510016726403109
1138,1056,1,34,3,3.0,0.0,9.99,10,433,1,-1.778586956464297,0.1535736375304291
1138,1056,1,15,1,13.0,0.0,25.74,10,433,1,-1.942955250452,0.32073777808149606
1140,1057,1,15,1,10.0,0.0,5.5,10,206,0,-0.21794303215686966,0.05655538914400737
1140,1057,1,37,3,5.0,0.0,8.05,10,206,1,-0.8491053938362713,-0.5746069725353946
1143,1417,1,29,1,8.0,0.0,28.479999999999997,13,209,2,1.364955356267395,0.3133240394131933
1143,1417,1,6,2,13.0,0.0,12.48,13,209,0,0.3885059440125512,-0.6631253728416513
1143,1417,1,40,1,2.0,0.0,2.1400000000000006,13,209,0,0.11465040049336145,0.7206812563330087
1143,1417,1,27,1,9.0,0.0,30.87,13,209,1,-1.4934106070011788,0.43874998699354767
1145,994,1,27,1,12.0,0.0,15.96,9,486,1,-0.35027139905596144,0.5872918913224555
1145,994,1,36,2,7.0,0.0,14.91,9,486,1,-0.7199097986707643,-0.11387894283111762
1145,994,1,0,3,15.0,0.0,34.65,9,486,0,1.2584634587790202,-1.1192975962302616
1145,994,1,10,2,9.0,0.0,14.31,9,486,1,-1.2387639529549161,0.030331771962270427
1145,994,1,30,2,10.0,0.0,12.4,9,486,0,0.6916306793573879,0.3030642315807254
1146,1354,1,10,2,1.0,0.0,0.9600000000000009,9,565,1,-0.7408786478959937,-0.13484779205634695
1147,543,1,28,2,14.0,0.0,31.92,7,687,0,0.926706407460103,-0.12492490939409912
1147,543,1,24,2,1.0,0.0,3.120000000000001,7,687,1,-1.0431670019095163,0.5574611575464404
1147,543,1,36,2,5.0,0.0,9.4,7,687,0,-0.1982597978232487,-0.2552938110611417
1148,609,1,23,2,7.0,0.0,3.8499999999999996,5,57,0,0.04251993179626791,-1.0091113850579347
1148,609,1,38,2,3.0,0.0,6.66,5,57,0,-0.6120450892011068,-0.6690791024389999
1149,194,1,34,3,2.0,0.0,1.9800000000000004,9,424,0,-0.4107441366389056,-0.46777814987679867
1149,194,1,40,1,13.0,0.0,29.51,9,424,2,2.547710760960401,1.1645470095674297
1150,170,1,44,3,1.0,0.0,0.8900000000000006,3,157,1,-2.030325455557122,0.23336757297637392
1150,170,1,11,2,4.0,0.0,3.84,3,157,2,1.7286400262848503,0.013943840353108394
1151,1220,1,10,2,4.0,0.0,9.12,13,183,1,-1.7408430278588845,0.19131756613584197
1151,1220,1,42,3,12.0,0.0,19.08,13,183,1,-1.6779364801831964,0.2542241138115298
1151,1220,1,43,3,6.0,0.0,8.28,13,183,1,-1.3981272070666588,-0.12903148214947224
1153,644,1,38,2,10.0,0.0,17.5,4,598,0,0.4292703359614752,-1.2854258499702675
1153,644,1,0,3,15.0,0.0,28.2,4,598,1,-1.2946808842221942,-0.025585159305007654
1153,644,1,42,3,15.0,0.0,14.85,4,598,0,1.188929331165543,-0.19423442022742932
1153,644,1,11,2,3.0,0.0,4.890000000000001,4,598,2,1.5328184584593032,0.14965470706633127
1153,644,1,29,1,2.0,0.0,3.7200000000000006,4,598,1,-1.8975227437973365,0.3661702847361594
1154,58,1,7,1,7.0,0.0,3.8499999999999996,10,310,1,-0.9907448788464429,0.6098832806095137
1154,58,1,22,0,5.0,0.0,11.35,10,310,2,1.0541671541737072,1.328665575474585
1154,58,1,9,3,11.0,0.0,23.32,10,310,1,-1.4730284110267169,0.12759974842923957
1154,58,1,15,1,12.0,0.0,23.88,10,310,0,0.9728378757556075,-0.07879344109859461
1154,58,1,42,3,9.0,0.0,14.31,10,310,1,-0.5437714651788382,0.06225939066080862
1155,1168,1,25,2,1.0,0.0,1.7499999999999982,8,847,0,-0.35482720537162743,-0.4118612186095205
1155,1168,1,32,2,1.0,0.0,3.0199999999999996,8,847,1,-1.575888080620414,0.3562725133743124
1157,2,1,36,2,4.0,0.0,2.24,11,604,0,0.5653432391453183,-0.48628807770888416
1159,603,1,12,3,3.0,0.0,5.58,13,617,0,1.1332370166784118,-0.9129916037921002
1159,603,1,25,2,13.0,0.0,30.55,13,617,1,-1.7646077236474775,0.16755287034724872
1160,1268,1,15,1,13.0,0.0,7.67,1,799,2,1.3147424265169185,-0.06842132487605349
1160,1268,1,24,2,13.0,0.0,13.52,1,799,2,0.9424456000292247,0.8854115867913325
1160,1268,1,21,1,5.0,0.0,9.3,1,799,2,2.9280582019679655,1.2133620160362246
1160,1268,1,5,2,11.0,0.0,26.95,1,799,0,0.031586273623358925,0.3060846949242361
1162,928,1,6,2,1.0,0.0,0.9899999999999984,2,275,0,0.8654223998462444,-0.849273786085498
1162,928,1,44,3,13.0,0.0,15.99,2,275,0,0.2159747271149037,-1.1671890242780691
1166,695,1,17,0,13.0,0.0,28.86,12,851,2,2.033499610081589,-0.012729010388922183
1166,695,1,24,2,1.0,0.0,0.5899999999999999,12,851,2,0.5453230796414767,0.8198215009423543
1167,1334,1,10,2,6.0,0.0,19.26,1,677,1,-1.2275805667014605,0.04151515821572609
1168,1194,1,0,3,13.0,0.0,7.41,0,127,0,-0.3883773641319943,-0.4454113773698874
1169,106,1,6,2,5.0,0.0,10.6,8,612,1,-0.5359705787395139,-0.2614721574386371
1169,106,1,40,1,2.0,0.0,6.92,8,612,2,0.6040358574721187,0.8785342787729964
